Date, Time of Scrape, Flight Zoning, MC, NC, LNC, SPOC, INTLC, Weather, Month, Day of Week, Holiday
2024-06-07,17:20,1878,2,3,0,2,4,86.23 | 1000 | 0,6,5,0
2024-06-07,17:25,1876,2,2,1,2,3,86.23 | 1000 | 0,6,5,0
2024-06-07,17:30,1886,3,2,3,2,5,86.23 | 1000 | 0,6,5,0
2024-06-07,17:35,1885,4,2,5,2,5,86.23 | 1000 | 0,6,5,0
2024-06-07,17:40,1877,3,2,7,2,6,86.23 | 1000 | 0,6,5,0
2024-06-07,17:45,1879,4,2,5,2,5,85.33 | 1000 | 0,6,5,0
2024-06-07,17:50,1917,4,2,7,3,3,85.33 | 1000 | 0,6,5,0
2024-06-07,18:05,1984,5,7,1,2,4,85.66 | 1000 | 0,6,5,0
2024-06-07,18:10,2013,6,7,2,2,4,85.66 | 1000 | 0,6,5,0
2024-06-07,18:15,2007,8,9,1,3,5,85.44 | 1000 | 0,6,5,0
2024-06-07,18:20,2004,9,9,1,3,5,85.44 | 1000 | 0,6,5,0
2024-06-07,18:25,2026,8,6,2,2,5,85.33 | 1000 | 0,6,5,0
2024-06-07,18:30,2036,12,2,3,2,7,85.1 | 1000 | 0,6,5,0
2024-06-07,18:35,2063,13,3,1,3,8,85.1 | 1000 | 0,6,5,0
2024-06-07,18:40,2044,11,4,6,4,8,84.88 | 1000 | 0,6,5,0
2024-06-07,18:45,2026,8,6,7,5,11,84.76 | 1000 | 0,6,5,0
2024-06-07,18:50,2012,7,5,9,5,13,84.76 | 1000 | 0,6,5,0
2024-06-07,18:55,2018,6,4,6,4,11,84.54 | 1000 | 0,6,5,0
2024-06-07,19:00,2069,4,3,4,5,13,84.54 | 1000 | 0,6,5,0
2024-06-07,19:05,2082,4,1,4,5,15,84.43 | 1000 | 0,6,5,0
2024-06-07,19:10,2094,2,2,1,5,18,84.2 | 1000 | 0,6,5,0
2024-06-07,19:15,2091,3,1,1,5,15,83.98 | 1000 | 0,6,5,0
2024-06-07,19:20,2079,4,1,1,5,17,83.86 | 1000 | 0,6,5,0
2024-06-07,19:25,2089,4,2,1,3,16,83.53 | 1000 | 0,6,5,0
2024-06-07,19:30,2142,4,2,1,2,18,83.3 | 1000 | 0,6,5,0
2024-06-07,19:35,2115,5,2,1,3,17,82.4 | 1000 | 0,6,5,0
2024-06-07,19:40,2136,7,2,1,2,19,82.18 | 1000 | 0,6,5,0
2024-06-07,19:45,2151,6,1,2,2,19,82.18 | 1000 | 0,6,5,0
2024-06-07,19:50,2184,3,4,1,1,15,82.06 | 1000 | 0,6,5,0
2024-06-07,19:55,2292,3,6,1,1,13,81.84 | 1000 | 0,6,5,0
2024-06-07,20:00,2322,4,5,1,2,10,81.72 | 1000 | 0,6,5,0
2024-06-07,20:05,2327,7,2,1,2,9,81.5 | 1000 | 0,6,5,0
2024-06-07,20:10,2337,4,2,3,2,9,81.16 | 1000 | 0,6,5,0
2024-06-07,20:15,2319,2,3,5,2,8,80.6 | 1000 | 0,6,5,0
2024-06-07,20:20,2308,4,4,4,1,8,80.26 | 1000 | 0,6,5,0
2024-06-07,20:25,2289,6,2,1,1,7,79.93 | 1000 | 0,6,5,0
2024-06-07,20:30,2245,7,1,0,1,5,79.47 | 1000 | 0,6,5,0
2024-06-07,20:35,2235,5,1,1,1,4,79.14 | 1000 | 0,6,5,0
2024-06-07,20:40,2230,6,3,0,1,5,78.46 | 1000 | 0,6,5,0
2024-06-07,20:45,2204,9,2,2,1,7,78.13 | 1000 | 0,6,5,0
2024-06-07,20:50,2180,7,2,1,1,6,77.68 | 1000 | 0,6,5,0
2024-06-07,20:55,2115,3,2,0,1,10,77.34 | 1000 | 0,6,5,0
2024-06-07,21:00,0,1,4,1,1,16,77 | 1000 | 0,6,5,0
2024-06-07,21:05,1991,3,6,3,1,14,77 | 1000 | 0,6,5,0
2024-06-07,21:10,1957,4,6,1,1,16,76.66 | 1000 | 0,6,5,0
2024-06-07,21:15,1937,3,4,3,0,17,76.44 | 1000 | 0,6,5,0
2024-06-07,21:20,1937,4,2,1,0,15,76.33 | 1000 | 0,6,5,0
2024-06-07,21:25,1914,5,1,1,1,15,76.1 | 1000 | 0,6,5,0
2024-06-07,21:30,1890,4,1,1,1,16,75.43 | 1000 | 0,6,5,0
2024-06-07,21:35,1871,1,2,1,0,13,75.2 | 1000 | 0,6,5,0
2024-06-07,21:40,1864,4,1,2,0,9,74.97 | 1000 | 0,6,5,0
2024-06-07,21:45,1840,2,1,2,0,5,74.86 | 1000 | 0,6,5,0
2024-06-07,21:50,1824,1,3,2,1,4,74.64 | 1000 | 0,6,5,0
2024-06-07,21:55,1804,1,1,1,1,3,74.3 | 1000 | 0,6,5,0
2024-06-07,22:00,1777,8,1,1,1,1,74.08 | 1000 | 0,6,5,0
2024-06-07,22:05,1768,6,0,2,0,4,73.96 | 1000 | 0,6,5,0
2024-06-07,22:10,1756,9,0,0,0,2,73.74 | 1000 | 0,6,5,0
2024-06-07,22:15,1749,9,0,2,0,1,73.63 | 1000 | 0,6,5,0
2024-06-07,22:20,1748,11,0,1,0,1,73.4 | 1000 | 0,6,5,0
2024-06-07,22:25,1741,7,0,1,0,1,73.18 | 1000 | 0,6,5,0
2024-06-07,22:30,1704,4,0,1,0,1,73.06 | 1000 | 0,6,5,0
2024-06-07,22:35,1669,1,0,1,0,1,72.84 | 1000 | 0,6,5,0
2024-06-07,22:40,1644,1,0,1,0,1,72.84 | 1000 | 0,6,5,0
2024-06-07,22:45,1633,1,0,1,0,1,72.5 | 1000 | 0,6,5,0
2024-06-07,22:50,1583,1,0,1,0,0,72.72 | 1000 | 0,6,5,0
2024-06-07,22:55,1525,4,0,0,0,2,72.5 | 1000 | 0,6,5,0
2024-06-07,23:00,1437,2,0,1,0,1,72.28 | 1000 | 0,6,5,0
2024-06-07,23:05,1405,1,0,1,0,1,72.16 | 1000 | 0,6,5,0
2024-06-07,23:10,1373,1,0,1,0,2,71.94 | 1000 | 0,6,5,0
2024-06-07,23:15,1363,1,0,1,1,1,71.83 | 1000 | 0,6,5,0
2024-06-07,23:20,1351,2,0,1,1,2,71.6 | 1000 | 0,6,5,0
2024-06-07,23:25,1338,1,0,1,1,2,71.38 | 1000 | 0,6,5,0
2024-06-07,23:30,1324,2,0,1,0,1,71.26 | 1000 | 0,6,5,0
2024-06-07,23:35,1280,2,0,0,0,2,71.26 | 1000 | 0,6,5,0
2024-06-07,23:40,1280,1,0,1,0,2,71.04 | 1000 | 0,6,5,0
2024-06-07,23:45,1274,2,0,1,0,2,70.93 | 1000 | 0,6,5,0
2024-06-07,23:50,1225,1,0,1,0,3,70.7 | 1000 | 0,6,5,0
2024-06-07,23:55,1204,2,0,1,0,0,70.47 | 1000 | 0,6,5,0
2024-06-08,00:10,1056,1,0,1,1,0,69.24 | 1000 | 0,6,6,0
2024-06-08,00:15,995,1,1,1,0,0,69.24 | 1000 | 0,6,6,0
2024-06-08,00:20,975,2,1,1,0,0,68.9 | 1000 | 0,6,6,0
2024-06-08,00:25,926,2,1,1,0,0,68.9 | 1000 | 0,6,6,0
2024-06-08,00:30,866,0,1,1,0,0,68.68 | 1000 | 0,6,6,0
2024-06-08,00:35,810,0,1,1,0,0,68.56 | 1000 | 0,6,6,0
2024-06-08,00:40,796,1,1,1,0,0,68.56 | 1000 | 0,6,6,0
2024-06-08,00:45,796,1,1,1,0,0,68.34 | 1000 | 0,6,6,0
2024-06-08,00:50,774,1,1,1,0,0,68.22 | 1000 | 0,6,6,0
2024-06-08,00:55,760,2,1,1,0,0,68.22 | 1000 | 0,6,6,0
2024-06-08,01:00,707,4,1,1,0,0,68 | 1000 | 0,6,6,0
2024-06-08,01:05,678,5,1,1,0,0,67.44 | 1000 | 0,6,6,0
2024-06-08,01:10,664,3,1,1,0,0,67.33 | 1000 | 0,6,6,0
2024-06-08,01:15,635,4,1,1,0,0,67.1 | 1000 | 0,6,6,0
2024-06-08,01:20,628,3,1,1,0,0,66.88 | 1000 | 0,6,6,0
2024-06-08,01:25,620,1,1,1,0,1,66.88 | 1000 | 0,6,6,0
2024-06-08,01:30,549,1,1,1,0,1,66.88 | 1000 | 0,6,6,0
2024-06-08,01:35,489,1,1,1,0,0,66.76 | 1000 | 0,6,6,0
2024-06-08,01:40,446,2,1,1,0,2,66.54 | 1000 | 0,6,6,0
2024-06-08,01:45,396,1,1,1,0,1,66.43 | 1000 | 0,6,6,0
2024-06-08,01:50,355,4,1,1,0,0,66.2 | 1000 | 0,6,6,0
2024-06-08,01:55,281,4,1,1,0,1,65.97 | 1000 | 0,6,6,0
2024-06-08,02:00,161,1,1,1,0,0,65.86 | 1000 | 0,6,6,0
2024-06-08,02:05,128,1,1,1,0,0,65.86 | 1000 | 0,6,6,0
2024-06-08,02:10,82,1,1,1,0,0,65.64 | 1000 | 0,6,6,0
2024-06-08,02:15,70,4,1,1,0,0,65.53 | 1000 | 0,6,6,0
2024-06-08,02:20,70,1,1,1,0,0,65.3 | 1000 | 0,6,6,0
2024-06-08,02:25,63,1,1,1,0,1,65.08 | 1000 | 0,6,6,0
2024-06-08,02:30,65,1,1,1,0,1,65.3 | 1000 | 0,6,6,0
2024-06-08,02:35,61,1,1,1,0,0,65.3 | 1000 | 0,6,6,0
2024-06-08,02:40,48,1,1,1,0,0,64.96 | 1000 | 0,6,6,0
2024-06-08,02:45,41,1,1,1,0,0,64.74 | 1000 | 0,6,6,0
2024-06-08,02:50,18,1,1,1,0,0,64.74 | 1000 | 0,6,6,0
2024-06-08,02:55,19,3,0,1,0,0,64.63 | 1000 | 0,6,6,0
2024-06-08,03:00,34,6,0,1,0,0,64.4 | 1000 | 0,6,6,0
2024-06-08,03:05,36,5,0,1,0,0,64.18 | 1000 | 0,6,6,0
2024-06-08,03:10,36,7,2,1,0,1,64.18 | 1000 | 0,6,6,0
2024-06-08,03:15,46,10,3,1,0,0,64.06 | 1000 | 0,6,6,0
2024-06-08,03:20,48,12,0,1,0,0,63.84 | 1000 | 0,6,6,0
2024-06-08,03:25,49,13,3,1,0,0,63.84 | 1000 | 0,6,6,0
2024-06-08,03:30,55,10,3,1,0,0,63.84 | 1000 | 0,6,6,0
2024-06-08,03:35,55,9,4,1,0,0,63.73 | 1000 | 0,6,6,0
2024-06-08,03:40,56,6,2,1,0,0,63.73 | 1000 | 0,6,6,0
2024-06-08,03:45,59,3,1,1,0,0,63.5 | 1000 | 0,6,6,0
2024-06-08,03:50,60,3,2,1,0,0,63.28 | 1000 | 0,6,6,0
2024-06-08,03:55,62,2,2,1,0,0,63.28 | 1000 | 0,6,6,0
2024-06-08,04:00,71,2,1,1,1,1,63.16 | 1000 | 0,6,6,0
2024-06-08,04:05,96,2,2,2,2,1,63.16 | 1000 | 0,6,6,0
2024-06-08,04:10,99,2,2,1,1,1,62.94 | 1000 | 0,6,6,0
2024-06-08,04:15,108,3,3,1,1,1,62.83 | 1000 | 0,6,6,0
2024-06-08,04:20,108,2,4,2,1,1,62.6 | 1000 | 0,6,6,0
2024-06-08,04:25,115,2,4,1,1,2,62.6 | 1000 | 0,6,6,0
2024-06-08,04:30,128,1,6,1,1,2,62.38 | 1000 | 0,6,6,0
2024-06-08,04:35,128,3,7,2,2,3,62.04 | 1000 | 0,6,6,0
2024-06-08,04:40,129,2,9,1,2,1,62.04 | 1000 | 0,6,6,0
2024-06-08,04:45,138,2,11,0,2,1,61.93 | 1000 | 0,6,6,0
2024-06-08,04:50,138,4,9,8,2,1,61.7 | 1000 | 0,6,6,0
2024-06-08,04:55,143,4,9,4,2,2,61.7 | 1000 | 0,6,6,0
2024-06-08,05:00,143,7,8,1,3,1,61.48 | 1000 | 0,6,6,0
2024-06-08,05:05,143,9,7,5,3,3,61.36 | 1000 | 0,6,6,0
2024-06-08,05:10,189,12,5,1,2,1,61.36 | 1000 | 0,6,6,0
2024-06-08,05:15,223,13,8,6,2,4,61.36 | 1000 | 0,6,6,0
2024-06-08,05:20,245,15,8,5,2,6,61.14 | 1000 | 0,6,6,0
2024-06-08,05:25,261,16,8,5,1,3,61.03 | 1000 | 0,6,6,0
2024-06-08,05:30,298,15,6,4,2,2,61.03 | 1000 | 0,6,6,0
2024-06-08,05:35,323,16,10,4,2,4,61.03 | 1000 | 0,6,6,0
2024-06-08,05:40,337,14,12,9,2,3,60.8 | 1000 | 0,6,6,0
2024-06-08,05:45,340,12,18,11,2,2,60.8 | 1000 | 0,6,6,0
2024-06-08,05:50,342,14,16,9,2,2,60.58 | 1000 | 0,6,6,0
2024-06-08,05:55,359,19,14,15,2,2,60.46 | 1000 | 0,6,6,0
2024-06-08,06:00,367,21,14,13,3,3,60.46 | 1000 | 0,6,6,0
2024-06-08,06:05,381,18,14,10,2,3,60.24 | 1000 | 0,6,6,0
2024-06-08,06:10,393,15,14,17,1,4,60.24 | 1000 | 0,6,6,0
2024-06-08,06:15,405,15,12,9,2,2,60.24 | 1000 | 0,6,6,0
2024-06-08,06:20,416,16,12,9,2,2,60.24 | 1000 | 0,6,6,0
2024-06-08,06:25,426,18,13,12,2,3,60.24 | 1000 | 0,6,6,0
2024-06-08,06:30,435,16,13,13,2,2,60.24 | 1000 | 0,6,6,0
2024-06-08,06:35,444,16,14,14,1,2,60.24 | 1000 | 0,6,6,0
2024-06-08,06:40,459,19,12,11,2,3,60.24 | 1000 | 0,6,6,0
2024-06-08,06:45,483,16,11,12,3,3,60.24 | 1000 | 0,6,6,0
2024-06-08,06:50,505,13,11,23,2,3,60.24 | 1000 | 0,6,6,0
2024-06-08,06:55,533,11,11,16,2,2,60.24 | 1000 | 0,6,6,0
2024-06-08,07:00,576,11,11,20,2,3,60.24 | 1000 | 0,6,6,0
2024-06-08,07:05,582,11,13,20,3,3,60.24 | 1000 | 0,6,6,0
2024-06-08,07:10,602,12,15,20,3,4,60.46 | 1000 | 0,6,6,0
2024-06-08,07:15,625,13,13,27,3,4,60.8 | 1000 | 0,6,6,0
2024-06-08,07:20,641,13,11,18,3,4,61.14 | 1000 | 0,6,6,0
2024-06-08,07:25,656,11,11,13,4,3,61.48 | 1000 | 0,6,6,0
2024-06-08,07:30,670,9,12,8,3,6,62.04 | 1000 | 0,6,6,0
2024-06-08,07:35,681,9,10,10,3,7,62.38 | 1000 | 0,6,6,0
2024-06-08,07:40,691,8,9,11,3,7,62.83 | 1000 | 0,6,6,0
2024-06-08,07:45,700,7,10,11,4,7,62.83 | 1000 | 0,6,6,0
2024-06-08,07:50,704,7,9,8,7,8,63.73 | 1000 | 0,6,6,0
2024-06-08,07:55,706,7,8,5,6,8,64.06 | 1000 | 0,6,6,0
2024-06-08,08:00,743,8,8,10,7,8,64.4 | 1000 | 0,6,6,0
2024-06-08,08:05,768,6,10,5,8,7,64.74 | 1000 | 0,6,6,0
2024-06-08,08:10,782,9,8,6,12,7,65.3 | 1000 | 0,6,6,0
2024-06-08,08:15,804,9,7,6,13,7,65.3 | 1000 | 0,6,6,0
2024-06-08,08:20,817,9,6,5,12,7,66.2 | 1000 | 0,6,6,0
2024-06-08,08:25,824,12,7,9,10,8,66.76 | 1000 | 0,6,6,0
2024-06-08,08:30,839,15,8,9,8,8,67.1 | 1000 | 0,6,6,0
2024-06-08,08:35,848,16,8,5,8,7,67.66 | 1000 | 0,6,6,0
2024-06-08,08:40,854,12,8,8,9,8,67.66 | 1000 | 0,6,6,0
2024-06-08,08:45,857,14,11,2,9,8,68.56 | 1000 | 0,6,6,0
2024-06-08,08:50,870,10,11,8,9,7,68.9 | 1000 | 0,6,6,0
2024-06-08,08:55,881,11,14,14,5,9,69.46 | 1000 | 0,6,6,0
2024-06-08,09:00,935,15,13,7,5,8,69.46 | 1000 | 0,6,6,0
2024-06-08,09:05,936,18,10,6,6,7,70.36 | 1000 | 0,6,6,0
2024-06-08,09:10,934,19,11,6,7,6,70.7 | 1000 | 0,6,6,0
2024-06-08,09:15,961,23,12,17,6,5,71.26 | 1000 | 0,6,6,0
2024-06-08,09:20,965,24,12,29,6,4,71.6 | 1000 | 0,6,6,0
2024-06-08,09:25,974,21,12,25,7,3,72.16 | 1000 | 0,6,6,0
2024-06-08,09:30,981,20,15,23,7,3,72.16 | 1000 | 0,6,6,0
2024-06-08,09:35,981,23,13,15,6,2,73.06 | 1000 | 0,6,6,0
2024-06-08,09:40,996,21,11,23,6,3,73.4 | 1000 | 0,6,6,0
2024-06-08,09:45,1006,19,13,17,7,2,73.96 | 1000 | 0,6,6,0
2024-06-08,09:50,1012,17,16,17,9,2,74.3 | 1000 | 0,6,6,0
2024-06-08,09:55,1026,18,14,14,9,2,74.86 | 1000 | 0,6,6,0
2024-06-08,10:00,1051,17,10,9,9,2,75.2 | 1000 | 0,6,6,0
2024-06-08,10:05,1054,13,9,16,9,2,75.2 | 1000 | 0,6,6,0
2024-06-08,10:10,1051,12,9,16,8,4,75.54 | 1000 | 0,6,6,0
2024-06-08,10:15,1048,11,7,11,8,3,75.76 | 1000 | 0,6,6,0
2024-06-08,10:20,1040,11,5,10,8,3,75.76 | 1000 | 0,6,6,0
2024-06-08,10:25,1041,9,0,0,6,2,76.44 | 1000 | 0,6,6,0
2024-06-08,10:30,1052,8,6,9,5,2,76.44 | 1000 | 0,6,6,0
2024-06-08,10:35,1057,8,4,10,6,1,76.78 | 1000 | 0,6,6,0
2024-06-08,10:40,1085,7,3,5,8,4,77.34 | 1000 | 0,6,6,0
2024-06-08,10:45,1105,6,2,1,8,1,77.34 | 1000 | 0,6,6,0
2024-06-08,10:50,1113,8,1,8,5,2,77.56 | 1101 | 0,6,6,0
2024-06-08,10:55,1123,11,1,4,5,2,77.9 | 1102 | 0,6,6,0
2024-06-08,11:00,1144,10,2,4,6,3,77.9 | 1102 | 0,6,6,0
2024-06-08,11:05,1153,8,3,6,7,5,78.46 | 1102 | 0,6,6,0
2024-06-08,11:10,1180,8,3,5,6,4,78.8 | 1001 | 0,6,6,0
2024-06-08,11:15,1137,6,2,1,6,3,79.14 | 1001 | 0,6,6,0
2024-06-08,11:20,1123,4,3,5,5,1,79.36 | 1001 | 0,6,6,0
2024-06-08,11:25,1130,6,3,3,4,3,79.7 | 1001 | 0,6,6,0
2024-06-08,11:30,1115,5,2,1,4,3,79.93 | 1001 | 0,6,6,0
2024-06-08,11:35,1091,5,4,4,4,2,80.26 | 1000 | 0,6,6,0
2024-06-08,11:40,1081,6,5,1,4,4,80.6 | 1000 | 0,6,6,0
2024-06-08,11:45,1094,10,5,1,5,2,80.94 | 1000 | 0,6,6,0
2024-06-08,11:50,1101,9,4,4,6,1,81.16 | 1000 | 0,6,6,0
2024-06-08,11:55,1138,10,2,7,5,2,81.5 | 1000 | 0,6,6,0
2024-06-08,12:00,1146,10,2,7,6,2,81.72 | 1000 | 0,6,6,0
2024-06-08,12:05,1154,11,2,6,3,3,82.06 | 1000 | 0,6,6,0
2024-06-08,12:10,1183,8,5,11,2,3,82.18 | 1000 | 0,6,6,0
2024-06-08,12:15,1196,9,5,6,2,3,82.4 | 1000 | 0,6,6,0
2024-06-08,12:20,1202,9,4,1,1,4,82.63 | 1100 | 0,6,6,0
2024-06-08,12:25,1220,11,4,1,2,3,82.96 | 1100 | 0,6,6,0
2024-06-08,12:30,1237,11,3,0,2,2,83.08 | 1100 | 0,6,6,0
2024-06-08,12:35,1253,11,3,1,1,4,83.3 | 1100 | 0,6,6,0
2024-06-08,12:40,1266,12,2,1,1,5,83.53 | 1100 | 0,6,6,0
2024-06-08,12:45,1274,13,2,5,2,3,83.53 | 1100 | 0,6,6,0
2024-06-08,12:50,1243,11,6,2,3,2,83.98 | 1101 | 0,6,6,0
2024-06-08,12:55,1260,8,8,7,1,5,83.64 | 1000 | 0,6,6,0
2024-06-08,13:00,1268,8,7,2,2,4,83.86 | 1000 | 0,6,6,0
2024-06-08,13:05,1251,8,7,1,1,4,84.2 | 1000 | 0,6,6,0
2024-06-08,13:10,1249,8,8,0,1,4,84.43 | 1000 | 0,6,6,0
2024-06-08,13:15,1240,10,6,1,2,2,84.54 | 1000 | 0,6,6,0
2024-06-08,13:20,1253,16,6,3,1,4,84.76 | 1000 | 0,6,6,0
2024-06-08,13:25,1260,15,8,5,1,3,84.88 | 1000 | 0,6,6,0
2024-06-08,13:30,1290,13,8,4,1,3,85.1 | 1000 | 0,6,6,0
2024-06-08,13:35,1290,13,7,1,2,3,85.33 | 1000 | 0,6,6,0
2024-06-08,13:40,1304,12,7,7,2,4,85.44 | 1000 | 0,6,6,0
2024-06-08,13:45,1328,16,8,3,2,2,85.66 | 1000 | 0,6,6,0
2024-06-08,13:50,1337,17,9,6,2,2,85.78 | 1000 | 0,6,6,0
2024-06-08,13:55,1343,15,14,11,2,3,85.66 | 1000 | 0,6,6,0
2024-06-08,14:00,1392,15,11,13,2,4,86 | 1000 | 0,6,6,0
2024-06-08,14:05,1354,19,11,10,2,4,86.23 | 1000 | 0,6,6,0
2024-06-08,14:10,1341,17,13,7,2,3,86.23 | 1000 | 0,6,6,0
2024-06-08,14:15,1337,14,14,7,3,4,86.34 | 1100 | 0,6,6,0
2024-06-08,14:20,1325,12,13,5,2,5,86.34 | 1100 | 0,6,6,0
2024-06-08,14:25,1324,13,12,4,3,6,86.68 | 1100 | 0,6,6,0
2024-06-08,14:30,1349,13,10,5,4,6,86.68 | 1100 | 0,6,6,0
2024-06-08,14:35,1332,16,9,4,3,7,86.9 | 1100 | 0,6,6,0
2024-06-08,14:40,1362,17,8,6,3,8,86.9 | 1100 | 0,6,6,0
2024-06-08,14:45,1397,17,8,7,3,6,86.68 | 1000 | 0,6,6,0
2024-06-08,14:50,1443,15,7,16,3,6,86.68 | 1000 | 0,6,6,0
2024-06-08,14:55,1470,12,8,18,2,5,87.24 | 1000 | 0,6,6,0
2024-06-08,15:00,1526,11,11,12,2,6,87.46 | 1000 | 0,6,6,0
2024-06-08,15:05,1525,10,12,10,3,8,87.46 | 1000 | 0,6,6,0
2024-06-08,15:10,1534,9,11,7,2,7,87.58 | 1000 | 0,6,6,0
2024-06-08,15:15,1543,10,12,15,2,5,87.8 | 1000 | 0,6,6,0
2024-06-08,15:20,1535,10,11,14,1,4,87.8 | 1000 | 0,6,6,0
2024-06-08,15:25,1538,11,9,8,2,5,88.03 | 1000 | 0,6,6,0
2024-06-08,15:30,1556,15,8,3,1,6,88.03 | 1000 | 0,6,6,0
2024-06-08,15:35,1570,17,8,4,1,6,88.03 | 1000 | 0,6,6,0
2024-06-08,15:40,1599,16,6,7,2,6,86.9 | 1000 | 0,6,6,0
2024-06-08,15:45,1611,15,5,16,4,6,86.9 | 1000 | 0,6,6,0
2024-06-08,15:50,1621,15,6,14,5,6,87.13 | 1000 | 0,6,6,0
2024-06-08,15:55,1607,13,7,8,4,5,87.13 | 1000 | 0,6,6,0
2024-06-08,16:00,1595,13,6,4,3,5,87.24 | 1000 | 0,6,6,0
2024-06-08,16:05,1584,16,6,3,2,3,87.24 | 1000 | 0,6,6,0
2024-06-08,16:10,1573,16,6,4,3,3,87.24 | 1000 | 0,6,6,0
2024-06-08,16:15,1566,20,6,7,2,3,87.46 | 1000 | 0,6,6,0
2024-06-08,16:20,1578,16,9,9,2,2,87.46 | 1000 | 0,6,6,0
2024-06-08,16:25,1604,16,9,11,1,2,87.58 | 1000 | 0,6,6,0
2024-06-08,16:30,1640,18,8,17,1,2,87.58 | 1000 | 0,6,6,0
2024-06-08,16:35,1654,20,7,9,3,3,87.8 | 1000 | 0,6,6,0
2024-06-08,16:40,1668,20,8,9,2,4,87.8 | 1000 | 0,6,6,0
2024-06-08,16:45,1635,19,9,8,3,4,87.8 | 1000 | 0,6,6,0
2024-06-08,16:50,1676,17,13,6,1,4,88.03 | 1000 | 0,6,6,0
2024-06-08,16:55,1698,15,11,7,1,5,88.03 | 1000 | 0,6,6,0
2024-06-08,17:00,1735,14,9,7,1,5,88.14 | 1000 | 0,6,6,0
2024-06-08,17:05,1734,13,8,5,1,5,88.36 | 1000 | 0,6,6,0
2024-06-08,17:10,1716,13,8,4,2,5,88.36 | 1000 | 0,6,6,0
2024-06-08,17:15,1711,13,7,6,2,6,88.36 | 1000 | 0,6,6,0
2024-06-08,17:20,1708,14,7,7,2,5,88.36 | 1000 | 0,6,6,0
2024-06-08,17:25,1707,12,8,6,1,6,88.36 | 1000 | 0,6,6,0
2024-06-08,17:30,1687,12,8,7,2,6,88.36 | 1000 | 0,6,6,0
2024-06-08,17:35,1698,14,10,13,1,6,87.46 | 1000 | 0,6,6,0
2024-06-08,17:40,1690,16,10,6,2,4,87.46 | 1000 | 0,6,6,0
2024-06-08,17:45,1687,15,9,4,1,2,87.58 | 1000 | 0,6,6,0
2024-06-08,17:50,1696,12,10,2,1,2,87.58 | 1000 | 0,6,6,0
2024-06-08,18:05,1684,15,7,7,1,4,87.58 | 1000 | 0,6,6,0
2024-06-08,18:10,1719,14,7,5,2,3,87.46 | 1000 | 0,6,6,0
2024-06-08,18:15,1711,12,9,3,2,4,87.46 | 1000 | 0,6,6,0
2024-06-08,18:20,1711,10,9,4,2,6,87.24 | 1000 | 0,6,6,0
2024-06-08,18:25,1701,9,9,4,2,6,87.24 | 1100 | 0,6,6,0
2024-06-08,18:30,1694,9,9,2,2,5,87.13 | 1100 | 0,6,6,0
2024-06-08,18:35,1705,8,7,1,2,6,87.13 | 1100 | 0,6,6,0
2024-06-08,18:40,1691,6,5,2,2,6,86.23 | 1000 | 0,6,6,0
2024-06-08,18:45,1682,5,4,2,1,6,86.23 | 1000 | 0,6,6,0
2024-06-08,18:50,1670,4,3,1,2,3,86.23 | 1000 | 0,6,6,0
2024-06-08,18:55,1679,3,3,1,1,4,86 | 1000 | 0,6,6,0
2024-06-08,19:00,1719,3,3,1,2,4,86 | 1000 | 0,6,6,0
2024-06-08,19:05,1703,4,1,3,1,4,86.34 | 1100 | 0,6,6,0
2024-06-08,19:10,1694,4,1,1,2,5,86.23 | 1100 | 0,6,6,0
2024-06-08,19:15,1696,3,2,0,2,4,86 | 1100 | 0,6,6,0
2024-06-08,19:20,1685,4,1,13,1,2,86 | 1101 | 0,6,6,0
2024-06-08,19:25,1689,5,1,5,2,4,85.78 | 1101 | 0,6,6,0
2024-06-08,19:30,1734,3,4,2,2,5,85.66 | 1101 | 0,6,6,0
2024-06-08,19:35,1716,5,5,1,2,9,85.44 | 1101 | 0,6,6,0
2024-06-08,19:40,1744,10,4,1,2,7,83.3 | 1102 | 0,6,6,0
2024-06-08,19:45,1781,9,3,11,2,9,83.08 | 1101 | 0,6,6,0
2024-06-08,19:50,1813,7,5,9,2,11,82.96 | 1101 | 0,6,6,0
2024-06-08,19:55,1890,5,6,5,1,9,82.74 | 1101 | 0,6,6,0
2024-06-08,20:00,1939,3,6,1,2,12,82.63 | 1101 | 0,6,6,0
2024-06-08,20:05,1923,3,4,10,1,16,82.4 | 1100 | 0,6,6,0
2024-06-08,20:10,1924,3,2,8,1,16,82.06 | 1100 | 0,6,6,0
2024-06-08,20:15,1912,4,1,7,1,15,81.72 | 1100 | 0,6,6,0
2024-06-08,20:20,1902,4,1,3,1,11,81.28 | 1100 | 0,6,6,0
2024-06-08,20:25,1895,4,2,0,1,9,80.94 | 1100 | 0,6,6,0
2024-06-08,20:30,1871,2,3,2,1,8,80.6 | 1100 | 0,6,6,0
2024-06-08,20:35,1870,4,2,1,1,11,80.26 | 1100 | 0,6,6,0
2024-06-08,20:40,1865,4,2,2,1,11,79.93 | 1100 | 0,6,6,0
2024-06-08,20:45,1851,7,1,1,1,6,79.47 | 1100 | 0,6,6,0
2024-06-08,20:50,1783,6,1,1,1,3,79.03 | 1000 | 0,6,6,0
2024-06-08,20:55,1759,4,1,0,1,2,78.58 | 1000 | 0,6,6,0
2024-06-08,21:00,0,3,3,1,2,4,78.24 | 1000 | 0,6,6,0
